@relation EECBDataNoFillerFeaturesMeanAvgd-weka.filters.unsupervised.attribute.Remove-R2-16

@attribute F0 numeric
@attribute Label {POS,NEG}

@data
0.243143,NEG
0.283176,NEG
0.116635,NEG
0.296718,NEG
0.213978,NEG
0.310711,NEG
-0.029524,NEG
-0.064254,NEG
0.064273,NEG
0.357363,NEG
-0.135254,NEG
0.420227,NEG
0.161929,NEG
0.358535,NEG
0.277307,NEG
0.140587,NEG
0.147875,NEG
0.310711,NEG
-0.068023,NEG
0.127671,NEG
0.146278,NEG
-0.168339,NEG
-0.017052,NEG
0.183232,NEG
0.355737,NEG
0.320926,NEG
0.419492,NEG
0.03183,NEG
0.51413,NEG
0.491199,NEG
0.322811,NEG
0.12238,NEG
0.403116,NEG
-0.104962,NEG
0.151107,NEG
-0.067472,NEG
0.233574,NEG
0.240115,NEG
0.217626,NEG
0.243721,NEG
-0.106973,NEG
0.118724,NEG
0.362172,NEG
0.304766,NEG
0.105923,NEG
0.390882,NEG
0.289504,NEG
0.430623,NEG
0.017093,NEG
0.423004,NEG
0.251519,NEG
0.388681,NEG
0.547135,NEG
0.191578,NEG
0.298819,NEG
0.290962,NEG
0.163128,NEG
0.069585,NEG
0.109529,NEG
0.261909,NEG
0.209705,NEG
0.312752,NEG
0.286805,NEG
-0.130238,NEG
0.130006,NEG
0.150027,NEG
0.232624,NEG
0.275412,NEG
0.369593,NEG
0.288149,NEG
0.11714,NEG
0.080748,NEG
0.221024,NEG
0.416925,NEG
-0.342114,NEG
0.181003,NEG
0.548198,NEG
0.177286,NEG
-0.126913,NEG
-0.000858,NEG
0.386994,NEG
0.106018,NEG
0.070885,NEG
0.288092,NEG
0.273206,NEG
0.158778,NEG
0.048058,NEG
0.191308,NEG
0.731801,NEG
0.104637,NEG
0.198331,NEG
-0.146709,NEG
0.510781,NEG
0.027843,NEG
0.004436,NEG
0.263796,NEG
0.126227,NEG
0.304025,NEG
0.432543,NEG
0.435853,NEG
0.085542,NEG
0.387614,NEG
0.240686,NEG
-0.194279,NEG
0.09951,NEG
0.048377,NEG
0.265563,NEG
0.200749,NEG
0.410497,NEG
0.084852,NEG
0.39143,NEG
-0.010744,NEG
0.221438,NEG
0.324818,NEG
1,NEG
-0.158893,NEG
0.336491,NEG
0.327803,NEG
0.19313,NEG
0.186887,NEG
0.436196,NEG
-0.229116,NEG
0.176655,NEG
-0.292944,NEG
0.290962,NEG
0.298238,NEG
0.379144,NEG
0.173599,NEG
0.451442,NEG
0.019037,NEG
0.180438,NEG
0.192418,NEG
0.507374,NEG
0.357715,NEG
0.213437,NEG
-0.068023,NEG
0.30093,NEG
0.120664,NEG
0.2987,NEG
0.269947,NEG
0.533054,NEG
-0.111939,NEG
0.022989,NEG
0.497998,NEG
0.348375,NEG
0.463016,NEG
0.119877,NEG
0.46182,NEG
0.02583,NEG
0.386994,NEG
0.40874,NEG
0.384174,NEG
-0.006946,NEG
0.46429,NEG
0.116147,NEG
0.103513,NEG
0.084852,NEG
0.18422,NEG
0.036914,NEG
0.177468,NEG
0.080748,NEG
-0.171668,NEG
0.070885,NEG
0.536037,NEG
0.066139,NEG
0.363295,NEG
-0.107223,NEG
0.131632,NEG
0.489922,NEG
0.019535,NEG
-0.089491,NEG
0.400055,NEG
0.225372,NEG
0.287554,NEG
0.468722,NEG
0.249581,NEG
-0.033445,NEG
0.047057,NEG
0.295736,NEG
0.378977,NEG
0.215199,NEG
0.520903,NEG
0.103223,NEG
0.233156,NEG
0.044181,NEG
0.160653,NEG
0.296948,NEG
0.201748,NEG
0.330454,NEG
0.48469,NEG
0.507262,NEG
0.122778,NEG
0.174943,NEG
0.346132,NEG
0.112338,NEG
0.383417,NEG
-0.019718,NEG
0.41122,NEG
0.411379,NEG
0.38272,NEG
0.212311,NEG
0.519279,NEG
0.201748,NEG
0.23045,NEG
0.39991,NEG
0.296835,NEG
0.219855,NEG
0.139453,NEG
-0.001277,NEG
0.519829,NEG
1,NEG
0.12308,NEG
0.098594,NEG
0.351466,NEG
0.084852,NEG
0.469671,NEG
0.688583,NEG
0.327297,NEG
-0.045636,NEG
0.230919,NEG
0.264519,NEG
0.568763,NEG
0.195719,NEG
0.608392,NEG
0.336618,NEG
0.295736,NEG
0.048058,NEG
0.125164,NEG
0.031752,NEG
0.080748,NEG
0.393731,NEG
0.175069,NEG
0.068787,NEG
0.354514,NEG
0.427175,NEG
0.424334,NEG
0.141,NEG
0.480081,NEG
0.14555,NEG
0.564857,NEG
0.04849,NEG
0.662863,NEG
0.386994,NEG
0.181253,NEG
-0.045085,NEG
0.165974,NEG
0.23045,NEG
0.414596,NEG
0.359445,NEG
0.182289,NEG
-0.030922,NEG
0.166929,NEG
0.130006,NEG
-0.019331,NEG
0.308266,NEG
0.508804,NEG
0.212311,NEG
0.419243,NEG
0.073615,NEG
0.283044,NEG
0.078168,NEG
0.304056,NEG
0.028417,NEG
0.150076,NEG
-0.085146,NEG
-0.07683,NEG
0.12654,NEG
0.060971,NEG
0.442382,NEG
0.325367,NEG
0.313928,NEG
0.221588,NEG
0.316658,NEG
0.23045,NEG
0.283694,NEG
0.499022,NEG
0.451573,NEG
0.423137,NEG
-0.086907,NEG
0.340438,NEG
0.098594,NEG
0.293202,NEG
0.155928,NEG
0.019986,NEG
0.155928,NEG
0.264158,NEG
0.175069,NEG
0.019331,NEG
0.232983,NEG
0.243738,NEG
0.222032,NEG
0.130541,NEG
0.305497,NEG
0.476604,NEG
0.151107,NEG
0.594338,NEG
-0.200201,NEG
0.437397,NEG
-0.021307,NEG
0.419138,NEG
0.195088,NEG
-0.019718,NEG
0.215935,NEG
0.404151,NEG
0.330454,NEG
-0.000502,NEG
-0.080014,NEG
-0.183769,NEG
0.313577,NEG
0.084852,NEG
0.221173,NEG
0.108408,NEG
0.229811,NEG
0.607902,NEG
0.40508,NEG
-0.068023,NEG
0.21515,NEG
0.418355,NEG
0.230259,NEG
0.50814,NEG
0.333874,NEG
-0.175126,NEG
-0.080169,NEG
0.259757,NEG
0.478516,NEG
-0.004052,NEG
-0.157413,NEG
0.236306,NEG
0.58589,NEG
0.076552,NEG
0.116505,NEG
0.438148,NEG
0.192463,NEG
0.358186,NEG
0.203368,NEG
0.086926,NEG
0.321923,NEG
0.299249,NEG
0.064416,NEG
0.249581,NEG
0.072971,NEG
-0.024028,NEG
0.287503,NEG
0.664068,NEG
0.052733,NEG
0.501384,NEG
-0.100822,NEG
0.232422,NEG
-0.077049,NEG
-0.142371,NEG
0.178123,NEG
0.048581,NEG
0.308266,NEG
0.187297,NEG
0.30677,NEG
0.115727,NEG
-0.163939,NEG
0.232366,NEG
-0.209128,NEG
0.161269,NEG
-0.084939,NEG
0.304807,NEG
-0.024895,NEG
0.688583,NEG
0.41335,NEG
-0.084939,NEG
0.284096,NEG
0.463984,NEG
0.490228,NEG
0.338204,NEG
0.192595,NEG
0.240115,NEG
0.607096,NEG
0.468722,NEG
0.469401,NEG
0.2987,NEG
0.317946,NEG
0.006321,NEG
0.283044,NEG
-0.021684,NEG
0.210402,NEG
0.139201,NEG
0.242782,NEG
-0.07683,NEG
0.022956,NEG
0.059597,NEG
0.014685,NEG
0.180438,NEG
0.137206,NEG
0.308931,NEG
-0.149546,NEG
0.132967,NEG
0.083377,NEG
-0.025296,NEG
0.229611,NEG
0.101528,NEG
0.193887,NEG
0.251401,NEG
0.235194,NEG
0.131883,NEG
0.13924,NEG
0.122324,NEG
0.129189,NEG
-0.008676,NEG
-0.102835,NEG
-0.015471,NEG
0.447029,NEG
0.069585,NEG
0.103513,NEG
0.140192,NEG
0.080007,NEG
0.221438,NEG
0.530493,NEG
0.32781,NEG
0.54604,NEG
0.134254,NEG
0.403937,NEG
1,NEG
0.231077,NEG
0.552359,NEG
-0.014837,NEG
-0.039975,NEG
0.158184,NEG
0.434361,NEG
0.286332,NEG
0.268069,NEG
0.519279,NEG
0.241037,NEG
0.132099,NEG
0.357897,NEG
0.509466,NEG
0.397886,NEG
0.320926,NEG
0.10938,NEG
1,NEG
-0.114422,NEG
0.347374,NEG
0.23045,NEG
0.510781,NEG
0.080748,NEG
0.155265,NEG
0.063382,NEG
0.568763,NEG
0.305497,NEG
0.152294,NEG
-0.19346,NEG
-0.133575,NEG
0.214711,NEG
0.568763,NEG
0.073532,NEG
0.328306,NEG
-0.066353,NEG
0.117915,NEG
0.119074,NEG
0.400964,NEG
0.117313,NEG
0.362003,NEG
0.412823,NEG
0.137206,NEG
0.193514,NEG
0.155351,NEG
0.256536,NEG
0.493038,NEG
0.191679,NEG
0.195719,NEG
0.229611,NEG
-0.033445,NEG
0.080007,NEG
0.153403,NEG
-0.126397,NEG
0.571271,NEG
0.174943,NEG
0.286219,NEG
0.661336,NEG
0.24118,NEG
0.347747,NEG
0.116563,NEG
0.050997,NEG
0.451499,NEG
0.384414,NEG
0.507262,NEG
0.182148,NEG
0.089545,NEG
0.605166,NEG
0.022053,NEG
0.034871,NEG
0.237999,NEG
-0.001277,NEG
0.171701,NEG
-0.059059,NEG
0.205556,NEG
0.059063,NEG
0.064357,NEG
0.319053,NEG
0.222914,NEG
0.174219,NEG
0.182326,NEG
0.310711,NEG
-0.035126,NEG
0.088616,NEG
-0.001277,NEG
0.318079,NEG
0.315947,NEG
0.240508,NEG
0.174943,NEG
-0.221867,NEG
0.354798,NEG
0.304118,NEG
0.648865,NEG
0.454951,NEG
0.103774,NEG
0.330032,NEG
0.171115,NEG
-0.01476,NEG
0.234355,NEG
0.069771,NEG
0.120628,NEG
0.260428,NEG
-0.005986,NEG
0.127718,NEG
0.053561,NEG
0.391528,NEG
0.313928,NEG
0.169264,NEG
-0.023545,NEG
0.23045,NEG
0.515747,NEG
0.297615,NEG
0.163344,NEG
0.416346,NEG
0.0638,NEG
0.393601,NEG
0.437441,NEG
-0.183769,NEG
0.447029,NEG
-0.15287,NEG
0.293833,NEG
0.576622,NEG
0.193887,NEG
0.199046,NEG
0.15888,NEG
0.182899,NEG
0.031286,NEG
0.258872,NEG
1,NEG
0.101074,NEG
-0.060408,NEG
-0.065779,NEG
-0.173016,NEG
0.11846,NEG
0.123794,NEG
0.461393,NEG
0.40208,NEG
0.377861,NEG
0.292795,NEG
0.173402,NEG
-0.003552,NEG
-0.200721,NEG
0.178159,NEG
0.211525,NEG
0.25657,NEG
-0.015192,NEG
0.180438,NEG
0.495402,NEG
0.257033,NEG
0.048058,NEG
-0.146709,NEG
0.235194,NEG
-0.071031,NEG
0.577102,NEG
-0.196623,NEG
0.334411,NEG
0.616309,NEG
0.395239,NEG
0.21113,NEG
-0.141805,NEG
0.483278,NEG
0.479156,NEG
-0.207023,NEG
0.500253,NEG
0.371894,NEG
0.217626,NEG
0.259575,NEG
-0.175126,NEG
0.565335,NEG
0.137206,NEG
0.041909,NEG
0.229611,NEG
0.088612,NEG
-0.024895,NEG
0.195719,NEG
-0.040373,NEG
-0.13403,NEG
0.145572,NEG
0.342173,NEG
0.014685,NEG
0.506812,NEG
0.353506,NEG
-0.040152,NEG
-0.033445,NEG
0.547135,NEG
0.192288,NEG
0.420227,NEG
0.499022,NEG
0.333322,NEG
-0.008426,NEG
0.301427,NEG
0.309141,NEG
0.20516,NEG
0.137206,NEG
-0.078411,NEG
0.056081,NEG
-0.025296,NEG
0.124667,NEG
0.080748,NEG
0.04849,NEG
0.028574,NEG
0.130562,NEG
-0.059591,NEG
0.2987,NEG
0.530252,NEG
0.090418,NEG
0.286065,NEG
0.397198,NEG
0.568763,NEG
0.026445,NEG
0.084852,NEG
0.112103,NEG
-0.021279,NEG
0.352858,NEG
0.239401,NEG
0.115436,NEG
0.192468,NEG
0.199635,NEG
0.310711,NEG
0.134494,NEG
0.517105,NEG
0.389817,NEG
0.128658,NEG
0.516162,NEG
0.260403,NEG
0.435768,NEG
0.289858,NEG
0.124081,NEG
0.355318,NEG
-0.216624,NEG
0.069585,NEG
0.570442,NEG
0.182289,NEG
0.636808,NEG
0.130571,NEG
0.104981,NEG
0.160008,NEG
0.298223,NEG
0.173146,NEG
0.249275,NEG
0.127148,NEG
0.63822,NEG
0.407316,NEG
0.249581,NEG
0.281839,NEG
0.345967,NEG
0.30677,NEG
0.357897,NEG
0.048058,NEG
0.303138,NEG
0.037201,NEG
0.455162,NEG
0.193887,NEG
0.060055,NEG
0.32891,NEG
-0.020868,NEG
0.035062,NEG
-0.103176,NEG
0.196158,NEG
0.027414,NEG
0.129887,NEG
0.442382,NEG
0.155984,NEG
0.083151,NEG
0.247743,NEG
0.2987,NEG
0.447029,NEG
0.240311,NEG
0.038635,NEG
0.100844,NEG
0.348485,NEG
0.530252,NEG
0.291521,NEG
0.200164,NEG
-0.078504,NEG
-0.003096,NEG
0.202038,NEG
0.517105,NEG
0.46182,NEG
0.086111,NEG
0.174943,NEG
0.493038,NEG
0.414513,NEG
0.128403,NEG
0.035062,NEG
-0.076086,NEG
-0.174546,NEG
0.327297,NEG
0.30677,NEG
-0.146971,NEG
0.309227,NEG
0.530252,NEG
0.197349,NEG
0.269851,NEG
0.106927,NEG
0.264088,NEG
0.047621,NEG
0.156867,NEG
0.090123,NEG
0.314923,NEG
0.048058,NEG
0.215666,NEG
0.172856,NEG
-0.026553,NEG
-0.364877,NEG
0.015969,NEG
0.447029,NEG
0.175069,NEG
0.151107,NEG
0.008425,NEG
0.236057,NEG
0.500109,NEG
0.445799,NEG
0.031752,NEG
0.132967,NEG
0.391555,NEG
0.356302,NEG
0.204316,NEG
0.203982,NEG
0.346209,NEG
0.547135,NEG
-0.117519,NEG
0.045356,NEG
-0.02621,NEG
0.305497,NEG
0.412736,NEG
0.539899,NEG
0.142147,NEG
0.324983,NEG
0.283044,NEG
0.35201,NEG
0.173146,NEG
0.22462,NEG
-0.019141,NEG
0.043978,NEG
0.447029,NEG
0.406974,NEG
0.365504,NEG
0.203982,NEG
0.424817,NEG
0.10938,NEG
0.486236,NEG
0.159657,NEG
0.128658,NEG
0.338459,NEG
0.330454,NEG
0.335676,NEG
0.048058,NEG
0.199635,NEG
0.436196,NEG
0.101304,NEG
0.496627,NEG
0.318574,NEG
0.270015,NEG
0.524728,NEG
0.18849,NEG
0.397886,NEG
1,NEG
0.288536,NEG
0.427175,NEG
0.619593,NEG
0.114219,NEG
0.144431,NEG
0.090681,NEG
0.276114,NEG
-0.200201,NEG
-0.068023,NEG
-0.191341,NEG
0.300718,NEG
0.494503,NEG
0.158433,NEG
0.101074,NEG
0.457664,NEG
0.302345,NEG
-0.122656,NEG
0.10127,NEG
0.674946,NEG
-0.088767,NEG
0.506812,NEG
-0.191341,NEG
0.157821,NEG
0.608392,NEG
0.336404,NEG
-0.103509,NEG
-0.183769,NEG
0.320307,NEG
0.017677,NEG
0.168588,NEG
0.30677,NEG
0.054577,NEG
-0.342114,NEG
0.217727,NEG
0.146697,NEG
0.084852,NEG
0.54573,NEG
0.260815,NEG
0.167875,NEG
-0.028844,NEG
0.344564,NEG
0.284146,NEG
0.527185,NEG
0.547135,NEG
0.133516,NEG
0.108206,NEG
0.513403,NEG
-0.014837,NEG
0.084852,NEG
-0.059113,NEG
0.058988,NEG
0.150689,NEG
0.564193,NEG
-0.001521,NEG
0.521597,NEG
0.167841,NEG
0.438148,NEG
0.288149,NEG
0.262687,NEG
0.568763,NEG
0.439912,NEG
0.463607,NEG
0.19313,NEG
-0.205728,NEG
0.012238,NEG
-0.045325,NEG
0.09725,NEG
0.35304,NEG
0.308931,NEG
0.22467,NEG
0.01878,NEG
0.021177,NEG
0.303416,NEG
0.287191,NEG
0.088635,NEG
0.170684,NEG
0.003042,NEG
0.397581,NEG
0.619593,NEG
0.367382,NEG
0.576622,NEG
0.39143,NEG
-0.160275,NEG
0.01081,NEG
0.425162,NEG
-0.174408,NEG
0.385222,NEG
0.205275,NEG
-0.075212,NEG
0.688583,NEG
-0.035395,NEG
0.075425,NEG
0.268069,NEG
0.359445,NEG
0.482762,NEG
0.45295,NEG
0.502357,NEG
-0.134237,NEG
0.53123,NEG
0.380956,NEG
0.433168,NEG
0.546377,NEG
0.308416,NEG
-0.084017,NEG
0.109939,NEG
0.092444,NEG
-0.19346,NEG
0.4616,NEG
0.163513,NEG
0.167875,NEG
0.404784,NEG
0.521822,NEG
0.400103,NEG
0.142766,NEG
0.546377,NEG
0.521597,NEG
0.316658,NEG
0.385184,NEG
0.201748,NEG
0.560806,NEG
-0.09301,NEG
0.207543,NEG
0.17666,NEG
-0.142801,NEG
-0.075212,NEG
0.183365,NEG
0.362621,NEG
0.517105,NEG
-0.017052,NEG
0.36289,NEG
0.04849,NEG
0.199398,NEG
-0.004896,NEG
0.229611,NEG
0.313928,NEG
0.129943,NEG
0.334826,NEG
0.313399,NEG
0.348375,NEG
0.095095,NEG
-0.054588,NEG
0.379341,NEG
-0.030922,NEG
0.518684,NEG
0.192468,NEG
0.270015,NEG
0.536037,NEG
0.350897,NEG
0.025473,NEG
0.089964,NEG
0.311607,NEG
0.318276,NEG
0.086111,NEG
0.571456,NEG
0.175069,NEG
0.249581,NEG
0.175238,NEG
-0.072255,NEG
0.26007,NEG
-0.02621,NEG
-0.09558,NEG
0.097535,NEG
0.274814,NEG
0.017093,NEG
0.35439,NEG
0.540892,NEG
-0.045633,NEG
0.046165,NEG
-0.000403,NEG
0.242918,NEG
0.547135,NEG
-0.076786,NEG
0.354798,NEG
0.276969,NEG
0.228888,NEG
0.241617,NEG
0.220274,NEG
0.336618,NEG
0.616309,NEG
-0.183769,NEG
0.351018,NEG
0.175069,NEG
0.465033,NEG
0.23015,NEG
-0.034481,NEG
0.175069,NEG
-0.090269,NEG
0.095288,NEG
1,NEG
0.111663,NEG
-0.001564,NEG
0.46182,NEG
0.540892,NEG
0.295415,NEG
-0.022571,NEG
0.564812,NEG
-0.077762,NEG
0.312752,NEG
-0.100965,NEG
0.347747,NEG
0.389586,NEG
0.624516,NEG
-0.016789,NEG
-0.133575,NEG
0.305497,NEG
0.307275,NEG
0.342677,NEG
0.244728,NEG
0.193887,NEG
0.092454,NEG
-0.084939,NEG
0.371263,NEG
0.459012,NEG
0.400128,NEG
0.137206,NEG
0.22168,NEG
0.395199,NEG
0.117313,NEG
0.090418,NEG
0.020365,NEG
0.017677,NEG
0.313928,NEG
0.327687,NEG
0.362183,NEG
0.088623,NEG
0.589973,NEG
0.106723,NEG
-0.097215,NEG
0.374849,NEG
-0.046481,NEG
0.138265,NEG
0.080007,NEG
0.115727,NEG
-0.039096,NEG
0.124667,NEG
0.327687,NEG
0.336557,NEG
0.158402,NEG
-0.107673,NEG
0.083819,NEG
0.454576,NEG
-0.134777,NEG
0.017299,NEG
0.55524,NEG
0.259575,NEG
0.282622,NEG
0.094979,NEG
0.309227,NEG
0.296381,NEG
0.235245,NEG
-0.171668,NEG
0.570442,NEG
0.370624,NEG
0.057916,NEG
0.156867,NEG
0.581373,NEG
0.290745,NEG
-0.182962,NEG
0.070885,NEG
0.126483,NEG
0.688583,NEG
0.294419,NEG
0.114391,NEG
0.123227,NEG
-0.067236,NEG
0.168588,NEG
0.391806,NEG
-0.059513,NEG
0.341601,NEG
-0.076343,NEG
0.473969,NEG
0.048058,NEG
0.124849,NEG
0.547135,NEG
0.079335,NEG
0.144943,NEG
0.666206,NEG
0.447029,NEG
0.371894,NEG
-0.171668,NEG
0.041354,NEG
0.05466,NEG
0.35491,NEG
0.048377,NEG
0.644952,NEG
0.158497,NEG
0.245693,NEG
0.208861,NEG
-0.252512,NEG
0.317616,NEG
0.296718,NEG
0.181556,NEG
0.332159,NEG
0.54573,NEG
-0.175126,NEG
0.157666,NEG
0.130571,NEG
0.105269,NEG
0.440354,NEG
-0.143336,NEG
-0.083371,NEG
0.048377,NEG
0.382684,NEG
-0.083783,NEG
0.419492,NEG
0.379144,NEG
0.344549,NEG
-0.048955,NEG
0.374849,NEG
0.249816,NEG
0.100368,NEG
0.305497,NEG
0.080007,NEG
0.619593,NEG
0.001535,NEG
-0.129668,NEG
-0.047209,NEG
-0.097667,NEG
0.516162,NEG
0.189594,NEG
0.339913,NEG
0.038521,NEG
0.18619,NEG
0.414911,NEG
-0.089264,NEG
0.327687,NEG
0.060055,NEG
0.579632,NEG
0.027244,NEG
0.053668,NEG
0.075425,NEG
0.308931,NEG
0.29303,NEG
0.026445,NEG
-0.296895,NEG
0.288045,NEG
0.031752,NEG
0.267782,NEG
0.082817,NEG
0.243143,NEG
0.004476,NEG
0.089666,NEG
0.112338,NEG
0.221024,NEG
0.261001,NEG
-0.171668,NEG
0.065819,NEG
0.429498,NEG
0.002071,NEG
0.009911,NEG
0.276882,NEG
0.429361,NEG
0.385432,NEG
0.541119,NEG
-0.021684,NEG
0.253871,NEG
0.282718,NEG
0.142766,NEG
0.060044,NEG
0.616122,NEG
-0.076786,NEG
0.183232,NEG
0.131512,NEG
0.192115,NEG
0.037999,NEG
0.162554,NEG
0.136102,NEG
0.040742,NEG
-0.095245,NEG
0.106018,NEG
0.008349,NEG
0.420514,NEG
-0.080169,NEG
0.295736,NEG
0.039428,NEG
0.103223,NEG
0.356219,NEG
0.447029,NEG
0.259575,NEG
-0.07683,NEG
0.067348,NEG
0.13998,NEG
0.155782,NEG
0.307275,NEG
0.48469,NEG
0.607902,NEG
0.13121,NEG
0.22467,NEG
0.080748,NEG
0.304025,NEG
0.354197,NEG
0.048058,NEG
-0.041965,NEG
0.398629,NEG
-0.026284,NEG
0.102247,NEG
-0.027428,NEG
0.274814,NEG
0.031752,NEG
0.408059,NEG
0.251574,NEG
0.469671,NEG
-0.063957,NEG
-0.045633,NEG
0.195523,NEG
-0.001277,NEG
0.121351,NEG
0.229034,NEG
0.149964,NEG
0.260403,NEG
-0.062042,NEG
0.070189,NEG
0.010234,NEG
0.403184,NEG
0.080748,NEG
0.321578,NEG
0.491185,NEG
0.400923,NEG
-0.02665,NEG
0.231541,NEG
0.048058,NEG
0.031752,NEG
0.251092,NEG
0.060055,NEG
0.512215,NEG
0.30677,NEG
0.227227,NEG
0.098009,NEG
0.302653,NEG
0.015809,NEG
0.173146,NEG
0.056278,NEG
-0.089152,NEG
0.233493,NEG
0.148332,NEG
-0.033445,NEG
0.276882,NEG
0.593679,NEG
0.284213,NEG
0.316462,NEG
0.414553,NEG
0.619593,NEG
0.148758,NEG
0.270015,NEG
0.040191,NEG
0.23045,NEG
0.011078,NEG
-0.095169,NEG
-0.127247,NEG
0.138175,NEG
0.358005,NEG
0.020803,NEG
0.173124,NEG
0.115562,NEG
-0.108197,NEG
0.069585,NEG
0.038792,NEG
-0.05468,NEG
0.167562,NEG
0.163452,NEG
0.371761,NEG
0.166929,NEG
0.395199,NEG
0.298333,NEG
0.514496,NEG
0.163104,NEG
0.265874,NEG
0.078209,NEG
0.530252,NEG
0.268569,NEG
0.352858,NEG
0.292191,NEG
0.140639,NEG
0.037676,NEG
-0.19346,NEG
0.167771,NEG
0.114391,NEG
0.139122,NEG
0.35929,NEG
0.138351,NEG
0.065962,NEG
0.129663,NEG
-0.01922,NEG
0.354798,NEG
0.187943,NEG
0.242667,NEG
0.124896,NEG
0.172372,NEG
0.237246,NEG
0.015856,NEG
-0.104446,NEG
0.289233,NEG
0.439447,NEG
-0.108197,NEG
0.048058,NEG
0.331213,NEG
0.408081,NEG
0.385131,NEG
0.088205,NEG
0.098009,NEG
0.201748,NEG
0.511292,NEG
-0.173954,NEG
0.479897,NEG
0.028645,NEG
0.699959,NEG
0.168294,NEG
0.158497,NEG
0.389452,NEG
0.030306,NEG
-0.023844,NEG
-0.025296,NEG
0.026173,NEG
0.301867,NEG
0.379243,NEG
0.279195,NEG
0.117313,NEG
0.124665,NEG
0.119074,NEG
0.305718,NEG
0.048058,NEG
0.136102,NEG
0.052621,NEG
-0.062823,NEG
0.248102,NEG
0.072155,NEG
0.098009,NEG
0.217626,NEG
0.455162,NEG
0.241534,NEG
0.111663,NEG
-0.039096,NEG
0.177882,NEG
0.089777,NEG
0.164558,NEG
0.619593,NEG
0.031752,NEG
0.08546,NEG
0.432981,NEG
0.110441,NEG
0.290758,NEG
0.767482,NEG
0.021177,NEG
0.199546,NEG
0.059689,NEG
0.277786,NEG
0.146278,NEG
0.244567,NEG
0.350645,NEG
0.230388,NEG
0.089545,NEG
0.212701,NEG
0.302857,NEG
-0.38637,NEG
-0.017099,NEG
0.351466,NEG
0.222071,NEG
0.660962,NEG
0.17775,NEG
0.166929,NEG
0.32866,NEG
0.293016,NEG
0.176902,NEG
0.256526,NEG
0.130006,NEG
0.101106,NEG
0.265157,NEG
0.425855,NEG
1,NEG
0.180295,NEG
0.165977,NEG
0.491199,NEG
0.199169,NEG
0.517105,NEG
0.174943,NEG
0.104544,NEG
0.434726,NEG
0.344732,NEG
0.416288,NEG
0.319291,NEG
0.048058,NEG
-0.076097,NEG
0.529156,NEG
0.510781,NEG
0.079815,NEG
0.08838,NEG
0.317184,NEG
0.335071,NEG
0.162655,NEG
0.130236,NEG
0.343914,NEG
0.146767,NEG
0.155351,NEG
0.410129,NEG
0.257615,NEG
0.152534,NEG
0.13791,NEG
0.498957,NEG
-0.037145,NEG
0.289291,NEG
0.176601,NEG
0.169816,NEG
0.496627,NEG
0.268639,NEG
0.199471,NEG
0.063539,NEG
0.162655,NEG
0.456253,NEG
0.076095,NEG
0.230388,NEG
0.149607,NEG
0.260312,NEG
-0.012144,NEG
0.07959,NEG
0.322895,NEG
0.180859,NEG
-0.085146,NEG
0.490722,NEG
0.033603,NEG
0.126096,NEG
0.302886,NEG
-0.061789,NEG
0.344549,NEG
0.112817,NEG
-0.200201,NEG
0.331648,NEG
0.508507,NEG
0.421561,NEG
0.468722,NEG
0.454219,NEG
0.380175,NEG
0.627726,NEG
0.492251,NEG
0.313399,NEG
-0.00587,NEG
0.054898,NEG
-0.043287,NEG
0.222071,NEG
0.003254,NEG
-0.003096,NEG
0.221024,NEG
0.411835,NEG
-0.035131,NEG
-0.067472,NEG
0.051884,NEG
-0.089264,NEG
0.313577,NEG
0.313399,NEG
0.169795,NEG
0.45295,NEG
-0.13205,NEG
-0.050829,NEG
0.021534,NEG
0.13365,NEG
-0.001277,NEG
0.122353,NEG
0.220236,NEG
-0.073349,NEG
0.151756,NEG
0.183232,NEG
0.073403,NEG
0.390877,NEG
0.312917,NEG
-0.021684,NEG
-0.124829,NEG
0.354188,NEG
0.130562,NEG
0.491199,NEG
0.146895,NEG
0.067831,NEG
-0.000744,NEG
0.061637,NEG
0.103489,NEG
-0.064141,NEG
-0.076343,NEG
0.103513,NEG
0.219386,NEG
-0.039096,NEG
0.553476,NEG
0.239256,NEG
0.020069,NEG
0.511292,NEG
0.609149,NEG
0.477742,NEG
0.128382,NEG
0.353419,NEG
0.107284,NEG
0.021739,NEG
0.075035,NEG
0.568763,NEG
0.255915,NEG
0.020542,NEG
0.319011,NEG
0.127277,NEG
0.312752,NEG
-0.039975,NEG
0.072271,NEG
0.256434,NEG
0.386926,NEG
0.442318,NEG
0.369593,NEG
0.276969,NEG
0.4616,NEG
0.314606,NEG
0.173826,NEG
0.419492,NEG
0.014539,NEG
0.045356,NEG
0.070885,NEG
0.166197,NEG
0.561633,NEG
0.359537,NEG
0.219096,NEG
0.242782,NEG
0.351466,NEG
-0.107738,NEG
0.491185,NEG
-0.075993,NEG
-0.150449,NEG
0.148751,NEG
0.01514,NEG
-0.02621,NEG
0.568763,NEG
0.362949,NEG
0.276882,NEG
0.289691,NEG
0.399551,NEG
0.301427,NEG
0.103711,NEG
-0.19587,NEG
0.033639,NEG
0.553476,NEG
0.303732,NEG
0.133516,NEG
-0.014837,NEG
0.134357,NEG
0.141582,NEG
0.366659,NEG
1,NEG
-0.104766,NEG
0.423137,NEG
0.316462,NEG
0.089785,NEG
-0.206677,NEG
0.15665,NEG
0.250698,NEG
0.186887,NEG
0.418117,NEG
